Date,Product,Channel,Platform,Spend,Lead,Clicks,Impressions,CPL,CTR,Conversion_Rate
2025-07-16,Dairy,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-16,Dairy,Google,Lead Web,120.21,9.49,339.0,28131,12.667017913593256,1.2050762503999148,2.7994100294985254
2025-07-16,Life,Facebook,Lead Form,415.84999999999997,26.0,0.0,29086,15.994230769230768,0.0,2600.0
2025-07-16,Life,Facebook,Lead Web,13.55,0.0,0.0,956,13.55,0.0,0.0
2025-07-16,Life,Google,Lead Web,91.56,0.79,78.0,7261,115.89873417721519,1.0742321994215673,1.0128205128205128
2025-07-16,Life,Google,Other,76.46,3.0,37.0,444,25.486666666666665,8.333333333333332,8.108108108108109
2025-07-16,Sucrose,Facebook,Lead Form,134.29,6.0,0.0,9180,22.381666666666664,0.0,600.0
2025-07-16,Sucrose,Facebook,Lead Web,411.58,0.0,0.0,50362,411.58,0.0,0.0
2025-07-16,Sucrose,Google,Lead Web,70.2,1.21,80.0,7968,58.01652892561984,1.0040160642570282,1.5125
2025-07-17,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-17,Dairy,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-17,Dairy,Google,Lead Web,131.4,6.71,496.0,67313,19.582712369597616,0.7368561793412862,1.3528225806451613
2025-07-17,Life,Facebook,Lead Form,619.6700000000001,36.0,0.0,39701,17.213055555555556,0.0,3600.0
2025-07-17,Life,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-17,Life,Google,Other,79.45,4.2,58.0,456,18.916666666666668,12.719298245614036,7.241379310344828
2025-07-17,Sucrose,Facebook,Lead Form,177.49,5.0,0.0,11057,35.498000000000005,0.0,500.0
2025-07-17,Sucrose,Facebook,Lead Web,308.39,0.0,0.0,37158,308.39,0.0,0.0
2025-07-17,Sucrose,Google,Lead Web,84.89,1.47,88.0,8290,57.74829931972789,1.0615199034981906,1.6704545454545454
2025-07-18,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-18,Dairy,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-18,Dairy,Google,Lead Web,135.95,2.87,644.0,44946,47.36933797909407,1.4328305077203756,0.44565217391304346
2025-07-18,Life,Facebook,Lead Form,537.0,27.0,0.0,36502,19.88888888888889,0.0,2700.0
2025-07-18,Life,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-18,Life,Google,Other,64.19,1.5,47.0,359,42.79333333333333,13.09192200557103,3.1914893617021276
2025-07-18,Sucrose,Facebook,Lead Form,364.63,10.0,0.0,21405,36.463,0.0,1000.0
2025-07-18,Sucrose,Facebook,Lead Web,155.82,0.0,0.0,18879,155.82,0.0,0.0
2025-07-18,Sucrose,Google,Lead Web,75.64,2.3,78.0,7012,32.88695652173913,1.1123787792355961,2.9487179487179485
2025-07-19,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-19,Dairy,Google,Lead Web,125.64,4.01,682.0,37432,31.331670822942645,1.8219705065184868,0.5879765395894427
2025-07-19,Life,Facebook,Lead Form,593.48,38.0,0.0,35607,15.617894736842105,0.0,3800.0
2025-07-19,Life,Google,Other,110.75,2.0,68.0,537,55.375,12.66294227188082,2.941176470588235
2025-07-19,Sucrose,Facebook,Lead Form,357.57,10.0,0.0,23566,35.757,0.0,1000.0
2025-07-19,Sucrose,Facebook,Lead Web,140.11,0.0,0.0,16726,140.11,0.0,0.0
2025-07-19,Sucrose,Google,Lead Web,63.32,1.0,56.0,3616,63.32,1.5486725663716814,1.7857142857142856
2025-07-20,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-20,Dairy,Google,Lead Web,217.51,5.11,1010.0,58546,42.56555772994129,1.7251392067775766,0.505940594059406
2025-07-20,Life,Facebook,Lead Form,562.23,25.0,0.0,35076,22.4892,0.0,2500.0
2025-07-20,Life,Google,Other,72.94,2.5,45.0,387,29.176,11.627906976744185,5.555555555555555
2025-07-20,Sucrose,Facebook,Lead Form,405.87,15.0,0.0,23161,27.058,0.0,1500.0
2025-07-20,Sucrose,Facebook,Lead Web,164.98,0.0,0.0,20435,164.98,0.0,0.0
2025-07-20,Sucrose,Google,Lead Web,50.52,2.86,48.0,3247,17.664335664335667,1.4782876501385895,5.958333333333333
2025-07-21,Dairy,Google,Lead Web,266.12,4.84,1333.0,55602,54.98347107438017,2.397395777130319,0.36309077269317325
2025-07-21,Life,Facebook,Lead Form,643.01,41.0,0.0,38714,15.683170731707317,0.0,4100.0
2025-07-21,Life,Google,Other,83.22,5.0,70.0,573,16.644,12.216404886561955,7.142857142857142
2025-07-21,Sucrose,Facebook,Lead Form,482.41,20.0,0.0,35618,24.1205,0.0,2000.0
2025-07-21,Sucrose,Facebook,Lead Web,152.12,0.0,0.0,18829,152.12,0.0,0.0
2025-07-21,Sucrose,Google,Lead Web,124.36,5.0,85.0,13851,24.872,0.6136741029528554,5.88235294117647
2025-07-22,Dairy,Google,Lead Web,314.14,17.27,2088.0,152783,18.189924724956573,1.3666441947075263,0.8271072796934866
2025-07-22,Life,Facebook,Lead Form,763.0,34.0,0.0,47495,22.441176470588236,0.0,3400.0
2025-07-22,Life,Google,Other,80.78,7.2,78.0,684,11.219444444444445,11.403508771929824,9.230769230769232
2025-07-22,Sucrose,Facebook,Lead Form,1497.88,29.0,0.0,77665,51.651034482758625,0.0,2900.0
2025-07-22,Sucrose,Facebook,Lead Web,154.7,0.0,0.0,22970,154.7,0.0,0.0
2025-07-22,Sucrose,Google,Lead Web,189.14,4.02,150.0,20303,47.049751243781095,0.7388070728463774,2.6799999999999997
2025-07-23,Dairy,Google,Lead Web,316.20000000000005,12.47,1787.0,175386,25.356856455493187,1.0188954648603652,0.6978175713486291
2025-07-23,Life,Facebook,Lead Form,839.17,46.0,0.0,61032,18.24282608695652,0.0,4600.0
2025-07-23,Life,Google,Other,69.86,6.0,45.0,371,11.643333333333333,12.129380053908356,13.333333333333334
2025-07-23,Sucrose,Facebook,Lead Form,813.59,12.0,0.0,39141,67.79916666666666,0.0,1200.0
2025-07-23,Sucrose,Facebook,Lead Web,148.62,0.0,0.0,21461,148.62,0.0,0.0
2025-07-23,Sucrose,Google,Lead Web,496.4,21.12,533.0,113276,23.503787878787875,0.470532151559024,3.9624765478424013
2025-07-24,Dairy,Google,Lead Web,297.03,7.579999999999999,1809.0,69131,39.18601583113457,2.6167710578466967,0.41901603095632944
2025-07-24,Life,Facebook,Lead Form,830.6600000000001,42.0,0.0,56862,19.777619047619048,0.0,4200.0
2025-07-24,Life,Google,Other,44.53,2.0,41.0,363,22.265,11.294765840220386,4.878048780487805
2025-07-24,Sucrose,Facebook,Lead Form,669.78,15.0,0.0,33535,44.652,0.0,1500.0
2025-07-24,Sucrose,Facebook,Lead Web,146.8,0.0,0.0,21623,146.8,0.0,0.0
2025-07-24,Sucrose,Google,Lead Web,338.92,18.49,413.0,80362,18.329908058409952,0.5139244916751698,4.476997578692494
2025-07-25,Dairy,Google,Lead Web,285.27,14.100000000000001,1816.0,98840,20.231914893617017,1.8373128288142453,0.7764317180616741
2025-07-25,Life,Facebook,Lead Form,880.72,48.0,0.0,58344,18.348333333333333,0.0,4800.0
2025-07-25,Life,Google,Other,84.88,0.0,57.0,577,84.88,9.878682842287695,0.0
2025-07-25,Sucrose,Facebook,Lead Form,408.13,14.0,0.0,18225,29.152142857142856,0.0,1400.0
2025-07-25,Sucrose,Facebook,Lead Web,147.74,0.0,0.0,20644,147.74,0.0,0.0
2025-07-25,Sucrose,Google,Lead Web,511.86,25.38,992.0,257742,20.167848699763596,0.3848810050360438,2.558467741935484
2025-07-26,Dairy,Google,Lead Web,393.16,7.0,1901.0,222091,56.16571428571429,0.8559554416883169,0.3682272488164124
2025-07-26,Life,Facebook,Lead Form,905.21,37.0,0.0,59834,24.465135135135135,0.0,3700.0
2025-07-26,Life,Google,Other,89.74000000000001,4.0,64.0,608,22.435000000000002,10.526315789473683,6.25
2025-07-26,Sucrose,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-26,Sucrose,Facebook,Lead Web,146.97,0.0,0.0,17222,146.97,0.0,0.0
2025-07-26,Sucrose,Google,Lead Web,909.99,41.28,2269.0,565671,22.044331395348838,0.4011165500794631,1.8193036579991186
2025-07-27,Dairy,Google,Lead Web,382.27,11.94,1764.0,228934,32.015912897822446,0.7705277503559979,0.6768707482993197
2025-07-27,Life,Facebook,Lead Form,915.98,47.0,0.0,63374,19.488936170212767,0.0,4700.0
2025-07-27,Life,Google,Other,93.52,1.0,68.0,616,93.52,11.03896103896104,1.4705882352941175
2025-07-27,Sucrose,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-27,Sucrose,Facebook,Lead Web,171.44,0.0,0.0,21241,171.44,0.0,0.0
2025-07-27,Sucrose,Google,Lead Web,1214.5,42.47,2958.0,737590,28.59665646338592,0.40103580579997017,1.4357674104124407
2025-07-28,Dairy,Google,Lead Web,496.16999999999996,21.450000000000003,2339.0,304887,23.131468531468528,0.7671694759041874,0.9170585720393332
2025-07-28,Life,Facebook,Lead Form,837.85,36.0,0.0,58450,23.273611111111112,0.0,3600.0
2025-07-28,Life,Google,Other,127.21000000000001,2.2,70.0,513,57.82272727272727,13.64522417153996,3.1428571428571432
2025-07-28,Sucrose,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-28,Sucrose,Facebook,Lead Web,152.85,0.0,0.0,21659,152.85,0.0,0.0
2025-07-28,Sucrose,Google,Lead Web,632.87,25.23,1509.0,262856,25.08402695204122,0.5740785829503606,1.671968190854871
2025-07-29,Dairy,Google,Lead Web,452.93,14.73,1985.0,304666,30.748811948404615,0.6515331543395062,0.7420654911838791
2025-07-29,Life,Facebook,Lead Form,859.3,64.0,0.0,57084,13.4265625,0.0,6400.0
2025-07-29,Life,Google,Other,78.53999999999999,1.0,53.0,649,78.53999999999999,8.166409861325114,1.8867924528301887
2025-07-29,Sucrose,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-07-29,Sucrose,Facebook,Lead Web,147.99,0.0,0.0,20368,147.99,0.0,0.0
2025-07-29,Sucrose,Google,Lead Web,773.34,16.77,1993.0,461428,46.11449016100179,0.43192003952946073,0.8414450577019568
2025-07-30,Dairy,Google,Lead Web,795.0,15.96,3220.0,615166,49.81203007518797,0.5234359506214582,0.4956521739130435
2025-07-30,Life,Facebook,Lead Form,824.26,66.0,0.0,63527,12.488787878787878,0.0,6600.0
2025-07-30,Life,Google,Other,94.19,3.0,66.0,599,31.396666666666665,11.018363939899833,4.545454545454546
2025-07-30,Sucrose,Facebook,Lead Form,699.81,21.0,0.0,53460,33.324285714285715,0.0,2100.0
2025-07-30,Sucrose,Facebook,Lead Web,146.92,0.0,0.0,22260,146.92,0.0,0.0
2025-07-30,Sucrose,Google,Lead Web,599.63,17.32,1277.0,255621,34.62066974595843,0.49956771939707617,1.3563038371182459
2025-07-31,Dairy,Google,Lead Web,1005.45,22.060000000000002,4138.0,778257,45.57796917497733,0.5317009676752025,0.5331077815369744
2025-07-31,Life,Facebook,Lead Form,803.88,44.0,0.0,65126,18.27,0.0,4400.0
2025-07-31,Life,Google,Other,89.38000000000001,3.0,59.0,433,29.793333333333337,13.625866050808314,5.084745762711865
2025-07-31,Sucrose,Facebook,Lead Form,757.95,42.0,0.0,59612,18.04642857142857,0.0,4200.0
2025-07-31,Sucrose,Facebook,Lead Web,151.5,0.0,0.0,23118,151.5,0.0,0.0
2025-07-31,Sucrose,Google,Lead Web,638.46,27.99,1788.0,359243,22.810289389067528,0.49771324702221054,1.5654362416107384
2025-08-01,Dairy,Facebook,Lead Web,29.3,0.0,0.0,5265,29.3,0.0,0.0
2025-08-01,Dairy,Google,Lead Web,2.01,0.0,1.0,1010,2.01,0.09900990099009901,0.0
2025-08-01,Life,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-01,Life,Facebook,Lead Web,82.19,0.0,0.0,11696,82.19,0.0,0.0
2025-08-01,Life,Google,Lead Web,78.83,0.08,106.0,22163,985.375,0.4782746018138339,0.07547169811320754
2025-08-01,Life,Google,Other,54.64,1.0,41.0,473,54.64,8.668076109936575,2.4390243902439024
2025-08-01,Sucrose,Facebook,Lead Form,770.2,39.0,0.0,65189,19.74871794871795,0.0,3900.0
2025-08-01,Sucrose,Facebook,Lead Web,106.9,0.0,0.0,17065,106.9,0.0,0.0
2025-08-01,Sucrose,Google,Lead Web,24.36,1.0,32.0,3618,24.36,0.8844665561083471,3.125
2025-08-02,Life,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-02,Sucrose,Facebook,Lead Form,785.67,32.0,0.0,65069,24.5521875,0.0,3200.0
2025-08-02,Sucrose,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-03,Life,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-03,Sucrose,Facebook,Lead Form,952.99,58.0,0.0,83285,16.430862068965517,0.0,5800.0
2025-08-04,Dairy,Facebook,Lead Form,215.51,7.0,0.0,15572,30.787142857142857,0.0,700.0
2025-08-04,Dairy,Facebook,Lead Web,54.98,0.0,0.0,8098,54.98,0.0,0.0
2025-08-04,Dairy,Google,Lead Web,5.67,0.0,9.0,534,5.67,1.6853932584269662,0.0
2025-08-04,Life,Facebook,Lead Form,86.97999999999999,3.0,0.0,6511,28.99333333333333,0.0,300.0
2025-08-04,Life,Facebook,Lead Web,255.19,0.0,0.0,35170,255.19,0.0,0.0
2025-08-04,Life,Google,Lead Web,100.69,2.03,77.0,10914,49.60098522167488,0.7055158512002933,2.636363636363636
2025-08-04,Life,Google,Other,57.82,5.0,47.0,578,11.564,8.131487889273355,10.638297872340425
2025-08-04,Sucrose,Facebook,Lead Form,1056.91,43.0,0.0,90172,24.5793023255814,0.0,4300.0
2025-08-04,Sucrose,Facebook,Lead Web,142.45,0.0,0.0,27519,142.45,0.0,0.0
2025-08-04,Sucrose,Google,Lead Web,229.66,12.19,567.0,131125,18.84003281378179,0.4324118207816969,2.149911816578483
2025-08-05,Dairy,Facebook,Lead Form,386.93,9.0,0.0,24317,42.992222222222225,0.0,900.0
2025-08-05,Dairy,Facebook,Lead Web,71.42,0.0,0.0,8474,71.42,0.0,0.0
2025-08-05,Dairy,Google,Lead Web,40.36,0.0,89.0,11327,40.36,0.7857332038492099,0.0
2025-08-05,Life,Facebook,Lead Form,160.73,7.0,0.0,8710,22.96142857142857,0.0,700.0
2025-08-05,Life,Facebook,Lead Web,253.76,0.0,0.0,25254,253.76,0.0,0.0
2025-08-05,Life,Google,Lead Web,230.6,14.45,288.0,17101,15.95847750865052,1.6841120402315655,5.017361111111111
2025-08-05,Life,Google,Other,106.56,0.2,58.0,602,532.8,9.634551495016613,0.3448275862068966
2025-08-05,Sucrose,Facebook,Lead Form,757.62,21.0,0.0,56158,36.07714285714286,0.0,2100.0
2025-08-05,Sucrose,Facebook,Lead Web,151.65,0.0,0.0,22839,151.65,0.0,0.0
2025-08-05,Sucrose,Google,Lead Web,627.98,22.94,1228.0,274726,27.37489102005231,0.4469908199442353,1.8680781758957654
2025-08-06,Dairy,Facebook,Lead Form,383.1,10.0,0.0,23430,38.31,0.0,1000.0
2025-08-06,Dairy,Facebook,Lead Web,73.43,0.0,0.0,8261,73.43,0.0,0.0
2025-08-06,Dairy,Google,Lead Web,39.04,0.0,58.0,6676,39.04,0.8687837028160574,0.0
2025-08-06,Life,Facebook,Lead Form,188.25,20.0,0.0,10637,9.4125,0.0,2000.0
2025-08-06,Life,Facebook,Lead Web,247.75,0.0,0.0,27929,247.75,0.0,0.0
2025-08-06,Life,Google,Lead Web,271.05,9.0,372.0,18626,30.116666666666667,1.9972082035863845,2.4193548387096775
2025-08-06,Life,Google,Other,145.73,0.0,76.0,713,145.73,10.659186535764375,0.0
2025-08-06,Sucrose,Facebook,Lead Form,831.01,18.0,0.0,64736,46.16722222222222,0.0,1800.0
2025-08-06,Sucrose,Facebook,Lead Web,146.48,0.0,0.0,23092,146.48,0.0,0.0
2025-08-06,Sucrose,Google,Lead Web,387.31,28.26,727.0,149632,13.705237084217975,0.48585863986313094,3.8872077028885834
2025-08-07,Dairy,Facebook,Lead Form,297.91,5.0,0.0,15206,59.58200000000001,0.0,500.0
2025-08-07,Dairy,Facebook,Lead Web,65.67,0.0,0.0,6975,65.67,0.0,0.0
2025-08-07,Dairy,Google,Lead Web,10.46,0.0,23.0,4144,10.46,0.5550193050193051,0.0
2025-08-07,Life,Facebook,Lead Form,351.04,41.0,0.0,22543,8.561951219512196,0.0,4100.0
2025-08-07,Life,Facebook,Lead Web,220.92,0.0,0.0,22535,220.92,0.0,0.0
2025-08-07,Life,Google,Lead Web,239.82,12.53,326.0,19527,19.139664804469273,1.6694832795616326,3.8435582822085887
2025-08-07,Life,Google,Other,120.34,21.5,65.0,822,5.597209302325582,7.907542579075426,33.07692307692307
2025-08-07,Sucrose,Facebook,Lead Form,827.97,17.0,0.0,59982,48.70411764705882,0.0,1700.0
2025-08-07,Sucrose,Facebook,Lead Web,138.37,0.0,0.0,19781,138.37,0.0,0.0
2025-08-07,Sucrose,Google,Lead Web,404.97,26.59,788.0,165749,15.230161714930427,0.4754176495785797,3.3743654822335025
2025-08-08,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-08,Dairy,Facebook,Lead Web,65.31,0.0,0.0,5812,65.31,0.0,0.0
2025-08-08,Life,Facebook,Lead Form,413.28,28.0,0.0,22914,14.76,0.0,2800.0
2025-08-08,Life,Facebook,Lead Web,228.27,0.0,0.0,21641,228.27,0.0,0.0
2025-08-08,Life,Google,Lead Web,354.69,12.04,339.0,21314,29.459302325581397,1.5905038941540772,3.551622418879056
2025-08-08,Life,Google,Other,100.6,5.0,52.0,516,20.119999999999997,10.077519379844961,9.615384615384617
2025-08-08,Sucrose,Facebook,Lead Form,813.68,9.0,0.0,52252,90.40888888888888,0.0,900.0
2025-08-08,Sucrose,Facebook,Lead Web,142.94,0.0,0.0,19144,142.94,0.0,0.0
2025-08-08,Sucrose,Google,Lead Web,651.22,16.48,1176.0,247230,39.515776699029125,0.4756704283460745,1.401360544217687
2025-08-09,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-09,Dairy,Facebook,Lead Web,63.62,0.0,0.0,5803,63.62,0.0,0.0
2025-08-09,Life,Facebook,Lead Form,432.22,19.0,0.0,27079,22.74842105263158,0.0,1900.0
2025-08-09,Life,Facebook,Lead Web,225.62,0.0,0.0,16850,225.62,0.0,0.0
2025-08-09,Life,Google,Lead Web,155.79,6.88,173.0,7604,22.64389534883721,2.275118358758548,3.9768786127167632
2025-08-09,Life,Google,Other,86.68,1.0,46.0,477,86.68,9.643605870020965,2.1739130434782608
2025-08-09,Sucrose,Facebook,Lead Form,835.82,13.0,0.0,56499,64.29384615384616,0.0,1300.0
2025-08-09,Sucrose,Facebook,Lead Web,139.47,0.0,0.0,18342,139.47,0.0,0.0
2025-08-09,Sucrose,Google,Lead Web,621.05,23.53,1214.0,257687,26.393965150871225,0.47111418115776116,1.9382207578253707
2025-08-10,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-10,Dairy,Facebook,Lead Web,73.21,0.0,0.0,7404,73.21,0.0,0.0
2025-08-10,Life,Facebook,Lead Form,457.7,27.0,0.0,24628,16.951851851851853,0.0,2700.0
2025-08-10,Life,Facebook,Lead Web,210.57,0.0,0.0,16260,210.57,0.0,0.0
2025-08-10,Life,Google,Lead Web,275.18,12.61,324.0,14570,21.822363203806503,2.2237474262182566,3.8919753086419755
2025-08-10,Life,Google,Other,102.67,4.0,59.0,496,25.6675,11.895161290322582,6.779661016949152
2025-08-10,Sucrose,Facebook,Lead Form,924.36,9.0,0.0,60705,102.70666666666666,0.0,900.0
2025-08-10,Sucrose,Facebook,Lead Web,166.06,0.0,0.0,22178,166.06,0.0,0.0
2025-08-10,Sucrose,Google,Lead Web,566.73,16.16,1275.0,266383,35.069925742574256,0.4786341470739499,1.267450980392157
2025-08-11,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-11,Dairy,Facebook,Lead Web,72.01,0.0,0.0,5233,72.01,0.0,0.0
2025-08-11,Dairy,Google,Lead Web,290.06,3.0,808.0,28114,96.68666666666667,2.8740129472860496,0.3712871287128713
2025-08-11,Life,Facebook,Lead Form,630.51,20.0,0.0,35610,31.5255,0.0,2000.0
2025-08-11,Life,Facebook,Lead Web,202.64,0.0,0.0,14653,202.64,0.0,0.0
2025-08-11,Life,Google,Lead Web,249.2,7.95,312.0,11146,31.345911949685533,2.7992104790956396,2.548076923076923
2025-08-11,Life,Google,Other,77.83,0.0,40.0,456,77.83,8.771929824561402,0.0
2025-08-11,Sucrose,Facebook,Lead Form,742.98,13.0,0.0,48253,57.152307692307694,0.0,1300.0
2025-08-11,Sucrose,Facebook,Lead Web,158.18,0.0,0.0,21477,158.18,0.0,0.0
2025-08-11,Sucrose,Google,Lead Web,583.31,26.11,1050.0,255557,22.34048257372654,0.4108672429242791,2.4866666666666664
2025-08-12,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-12,Dairy,Facebook,Lead Web,70.79,0.0,0.0,5343,70.79,0.0,0.0
2025-08-12,Dairy,Google,Lead Web,279.54,3.89,834.0,33604,71.8611825192802,2.4818473991191525,0.46642685851318944
2025-08-12,Life,Facebook,Lead Form,513.68,25.0,0.0,27898,20.547199999999997,0.0,2500.0
2025-08-12,Life,Facebook,Lead Web,206.42,0.0,0.0,13977,206.42,0.0,0.0
2025-08-12,Life,Google,Lead Web,171.92,12.94,380.0,10313,13.285935085007727,3.6846698341898576,3.405263157894737
2025-08-12,Life,Google,Other,79.84,2.0,54.0,406,39.92,13.30049261083744,3.7037037037037033
2025-08-12,Sucrose,Facebook,Lead Form,409.98,9.0,0.0,22043,45.553333333333335,0.0,900.0
2025-08-12,Sucrose,Facebook,Lead Web,157.58,0.0,0.0,19376,157.58,0.0,0.0
2025-08-12,Sucrose,Google,Lead Web,604.6,19.99,1955.0,308033,30.245122561280645,0.6346722591410661,1.0225063938618926
2025-08-13,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-13,Dairy,Facebook,Lead Web,69.02,0.0,0.0,6396,69.02,0.0,0.0
2025-08-13,Dairy,Google,Lead Web,277.38,4.27,943.0,29142,64.96018735362998,3.235879486651568,0.45281018027571573
2025-08-13,Life,Facebook,Lead Form,375.73,38.0,0.0,31990,9.887631578947369,0.0,3800.0
2025-08-13,Life,Facebook,Lead Web,210.79,0.0,0.0,16184,210.79,0.0,0.0
2025-08-13,Life,Google,Lead Web,226.4,12.51,438.0,10628,18.09752198241407,4.121189311253294,2.856164383561644
2025-08-13,Life,Google,Other,79.45,0.0,55.0,530,79.45,10.377358490566039,0.0
2025-08-13,Sucrose,Facebook,Lead Form,175.43,7.0,0.0,11450,25.06142857142857,0.0,700.0
2025-08-13,Sucrose,Facebook,Lead Web,144.95,0.0,0.0,17422,144.95,0.0,0.0
2025-08-13,Sucrose,Google,Lead Web,521.75,18.93,1997.0,283781,27.562070787110407,0.7037116649810946,0.9479218828242363
2025-08-14,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-14,Dairy,Facebook,Lead Web,66.4,0.0,0.0,6912,66.4,0.0,0.0
2025-08-14,Dairy,Google,Lead Web,279.63,9.19,1118.0,27052,30.427638737758436,4.132781310069496,0.8220035778175313
2025-08-14,Life,Facebook,Lead Form,395.17999999999995,31.0,0.0,32917,12.74774193548387,0.0,3100.0
2025-08-14,Life,Facebook,Lead Web,199.31,0.0,0.0,14916,199.31,0.0,0.0
2025-08-14,Life,Google,Lead Web,222.11,11.99,442.0,7852,18.524603836530442,5.629139072847682,2.7126696832579187
2025-08-14,Life,Google,Other,69.08,2.0,44.0,446,34.54,9.865470852017937,4.545454545454546
2025-08-14,Sucrose,Facebook,Lead Form,63.6,2.0,0.0,4572,31.8,0.0,200.0
2025-08-14,Sucrose,Facebook,Lead Web,252.68,0.0,0.0,39426,252.68,0.0,0.0
2025-08-14,Sucrose,Google,Lead Web,578.86,23.74,1543.0,393096,24.383319292333617,0.3925249811750819,1.5385612443292287
2025-08-15,Dairy,Facebook,Lead Web,68.09,0.0,0.0,7824,68.09,0.0,0.0
2025-08-15,Dairy,Google,Lead Web,311.35,7.76,1387.0,55829,40.12242268041238,2.4843719214028552,0.5594808940158615
2025-08-15,Life,Facebook,Lead Form,370.45000000000005,17.0,0.0,24075,21.791176470588237,0.0,1700.0
2025-08-15,Life,Facebook,Lead Web,203.12,0.0,0.0,17418,203.12,0.0,0.0
2025-08-15,Life,Google,Lead Web,214.52,8.36,395.0,6366,25.660287081339717,6.204838202953189,2.1164556962025314
2025-08-15,Life,Google,Other,42.96,3.0,38.0,461,14.32,8.24295010845987,7.894736842105263
2025-08-15,Sucrose,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-15,Sucrose,Facebook,Lead Web,282.75,0.0,0.0,39031,282.75,0.0,0.0
2025-08-15,Sucrose,Google,Lead Web,356.0,14.61,1740.0,105276,24.366872005475702,1.6527983586002506,0.8396551724137931
2025-08-16,Dairy,Facebook,Lead Web,69.4,0.0,0.0,7712,69.4,0.0,0.0
2025-08-16,Dairy,Google,Lead Web,230.68,12.91,1472.0,48524,17.86831913245546,3.0335504080455036,0.8770380434782609
2025-08-16,Life,Facebook,Lead Form,417.27,19.0,0.0,26478,21.96157894736842,0.0,1900.0
2025-08-16,Life,Facebook,Lead Web,199.12,0.0,0.0,20013,199.12,0.0,0.0
2025-08-16,Life,Google,Lead Web,199.12,12.87,543.0,6058,15.471639471639472,8.963354242324199,2.3701657458563536
2025-08-16,Life,Google,Other,47.4,6.0,43.0,478,7.8999999999999995,8.99581589958159,13.953488372093023
2025-08-16,Sucrose,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-16,Sucrose,Facebook,Lead Web,276.56,0.0,0.0,36140,276.56,0.0,0.0
2025-08-16,Sucrose,Google,Lead Web,798.55,31.89,1917.0,423446,25.040765130134837,0.4527141595386424,1.6635367762128328
2025-08-17,Dairy,Facebook,Lead Web,76.16,0.0,0.0,7675,76.16,0.0,0.0
2025-08-17,Dairy,Google,Lead Web,182.83,8.95,836.0,37466,20.42793296089386,2.2313564298297126,1.0705741626794258
2025-08-17,Life,Facebook,Lead Form,446.62,62.0,0.0,31175,7.203548387096775,0.0,6200.0
2025-08-17,Life,Facebook,Lead Web,239.82,0.0,0.0,21747,239.82,0.0,0.0
2025-08-17,Life,Google,Lead Web,226.85,10.45,539.0,6244,21.70813397129187,8.632286995515695,1.9387755102040816
2025-08-17,Life,Google,Other,88.94,4.0,56.0,625,22.235,8.959999999999999,7.142857142857142
2025-08-17,Sucrose,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-08-17,Sucrose,Facebook,Lead Web,342.01,0.0,0.0,49858,342.01,0.0,0.0
2025-08-17,Sucrose,Google,Lead Web,609.28,23.99,2543.0,312771,25.39724885368904,0.8130549187744388,0.9433739677546205
2025-08-18,Dairy,Facebook,Lead Web,44.02,0.0,0.0,4061,44.02,0.0,0.0
